mean_test_score,params,n_neighbors,algorithm,weights,p
0.9090426414468226,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,kd_tree,uniform,1
0.9110917537746805,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,kd_tree,distance,1
0.9090426414468226,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,kd_tree,uniform,2
0.9083706653393065,"{'algorithm': 'kd_tree', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,kd_tree,distance,2
0.9115527744198726,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,kd_tree,uniform,1
0.9120043139206901,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,kd_tree,distance,1
0.9115527744198726,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,kd_tree,uniform,2
0.9094728483727985,"{'algorithm': 'kd_tree', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,kd_tree,distance,2
0.9106390291308161,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,kd_tree,uniform,1
0.9129216146388869,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,kd_tree,distance,1
0.9106390291308161,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,kd_tree,uniform,2
0.9109661286117234,"{'algorithm': 'kd_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,kd_tree,distance,2
0.883208893313423,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",2,brute,uniform,1
0.885550735973832,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",2,brute,distance,1
0.883208893313423,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",2,brute,uniform,2
0.885550735973832,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",2,brute,distance,2
0.8943563488113015,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",3,brute,uniform,1
0.898916779255256,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",3,brute,distance,1
0.8943563488113015,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3,brute,uniform,2
0.89940268790443,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",3,brute,distance,2
0.8993066913176421,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,brute,uniform,1
0.903465358268743,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,brute,distance,1
0.8993066913176421,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,brute,uniform,2
0.9032638839507928,"{'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,brute,distance,2
0.898938111830098,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,brute,uniform,1
0.9056614283343999,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,brute,distance,1
0.898938111830098,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,brute,uniform,2
0.9039121571973737,"{'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,brute,distance,2
0.9027364952949821,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",6,brute,uniform,1
0.9077484652397544,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",6,brute,distance,1
0.9027364952949821,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",6,brute,uniform,2
0.9061864467041172,"{'algorithm': 'brute', 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",6,brute,distance,2
0.908999976297139,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,brute,uniform,1
0.910265709071085,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,brute,distance,1
0.908999976297139,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,brute,uniform,2
0.909097158026974,"{'algorithm': 'brute', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,brute,distance,2
0.9147242172130176,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,brute,uniform,1
