mean_test_score,params,n_neighbors,algorithm,weights,p
0.9046374647419944,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,brute,uniform,2
0.897419943587191,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,brute,distance,2
0.9029758941904287,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,brute,uniform,1
0.8998317096873591,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,brute,distance,1
0.9029758941904287,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,brute,uniform,2
0.895553343288535,"{'algorithm': 'brute', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,brute,distance,2
0.9064412524591721,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,brute,uniform,1
0.902651164995615,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",13,brute,distance,1
0.9064412524591721,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",13,brute,uniform,2
0.8994465381971605,"{'algorithm': 'brute', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",13,brute,distance,2
0.9050013036573514,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'uniform'}",14,brute,uniform,1
0.900738344118135,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 1, 'weights': 'distance'}",14,brute,distance,1
0.9050013036573514,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'uniform'}",14,brute,uniform,2
0.896554789163052,"{'algorithm': 'brute', 'n_neighbors': 14, 'p': 2, 'weights': 'distance'}",14,brute,distance,2
0.9036869800184884,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",15,brute,uniform,1
0.8993813553295883,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",15,brute,distance,1
0.9036869800184884,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,brute,uniform,2
0.8961790988172271,"{'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,brute,distance,2
