mean_test_score,params,n_neighbors,algorithm,weights,p
0.8966650074664011,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,brute,uniform,2
0.8850577164663775,"{'algorithm': 'brute', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,brute,distance,2
0.9005534618028396,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,brute,uniform,1
0.8893775628718386,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,brute,distance,1
0.9005534618028396,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,brute,uniform,2
0.8865711441370973,"{'algorithm': 'brute', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,brute,distance,2
0.901786010571476,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,brute,uniform,1
0.8905864087795397,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,brute,distance,1
0.901786010571476,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,brute,uniform,2
0.8862321932257222,"{'algorithm': 'brute', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,brute,distance,2
0.90693664225272,"{'algorithm': 'brute', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,brute,uniform,1
